tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7689.43  -1.12078 81.6625 39.0403 31.6924 -7762.62 0.237694 0.241262  0.19114 0.329904 0.0435246  0.270367 0.0698417 0.0142808  0.592719 0.0092672
(1,(2,(((((7,8),9),10),12),11)),((3,6),(4,5))); -7695.62  -6.02774 74.1953 38.6705 30.7742 -7755.89  0.22623 0.237139 0.205042  0.33159  0.045156  0.279253 0.0656178 0.0122685  0.586918  0.010787
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7701.31  -2.41809 82.8803 38.9792 30.0279 -7772.82 0.230854 0.238043 0.191857 0.339245 0.0408673  0.305769 0.0613317 0.0156859  0.565365 0.0109807
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7692.22  -1.12078 84.2385 38.8707 28.6888 -7765.15 0.250273 0.249745 0.184515 0.315467  0.0519064   0.298402   0.056213  0.0197985    0.56465 0.00903059
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7689.9  -1.12078 81.2422 38.8407 27.4648 -7758.64 0.237548 0.249934 0.188343 0.324176  0.0509522   0.269328  0.0749051 0.00871124   0.586295 0.00980785
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7693.85  -1.12078 82.2241 39.1309 29.0907 -7764.91 0.225935 0.247724 0.201662  0.32468  0.0376519   0.290229  0.0535381  0.0210031    0.58771 0.00986771
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7702.73  -1.238 72.0946 38.7117 31.3342 -7766.21 0.235916 0.234591 0.204088 0.325405  0.0427058   0.279888  0.0611479  0.0197457   0.589509 0.00700328
(1,2,((3,((4,5),6)),(((((7,8),9),10),12),11))); -7698.37  -2.75641 76.4605 38.7415 26.126 -7759.46 0.239053 0.245874 0.187588 0.327485 0.0404856  0.300637 0.0753482 0.0254801  0.549483  0.008566
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7695.63  -1.12078 78.1705 38.7751 31.3296 -7765.24 0.225853 0.247917 0.189861 0.336369  0.0501511   0.283628   0.060328  0.0161082   0.579895 0.00988946
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7703.93  -1.238 73.3314 38.6199 29.9227 -7767.32 0.230148  0.24709  0.19002 0.332743  0.0528072   0.271338  0.0685633  0.0200256   0.577886 0.00938038
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7697.52  -1.12078 73.1311 38.8479 29.5038 -7760.19 0.226277 0.232766 0.205327  0.33563 0.0378982  0.288687 0.0654456 0.0159468  0.580376 0.0116459
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7696.18  -1.12078 74.2677 38.8893 30.978 -7761.42 0.240222 0.232231  0.19577 0.331777  0.0467814   0.277998  0.0754096  0.0186189   0.573069 0.00812289
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7694.42  -1.12078 78.4448 38.6851 32.1846 -7765.25 0.239643 0.247158 0.182098 0.331101 0.0485785  0.287077 0.0583217 0.0134378  0.581226 0.0113588
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7709.28  -2.41809 78.4728 38.871 28.129 -7774.59 0.231472 0.252654 0.205372 0.310502 0.0480268  0.283668 0.0487907 0.0210306  0.587345 0.0111385
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7704.27  -2.41809 80.5724 38.4822 27.792 -7771.73  0.22872 0.248266 0.203742 0.319271  0.0370147   0.275057   0.052864  0.0191586   0.607355 0.00855036
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7695.54  -1.12078 77.7047 38.9771 28.9077 -7762.06 0.246675 0.235188 0.182748 0.335389  0.0454762     0.2877  0.0577024 0.00936228   0.589006  0.0107539
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7691.88  -1.238 82.0574 38.8913 31.1682 -7764.97 0.241542 0.232973 0.202611 0.322873 0.0403762  0.290359 0.0654737 0.0186448  0.574282 0.0108636
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7697.5  -1.12078 82.0642 38.6994 30.3112 -7770.05 0.241839 0.244278 0.177793 0.336089 0.0498971  0.291505 0.0579738 0.0201668  0.569776 0.0106815
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7707.54  -2.41809 79.2097 39.1261 27.8197 -7773.03 0.241309 0.244343 0.190404 0.323944  0.0409937    0.27831  0.0682412  0.0275762   0.576831 0.00804777
(1,2,((3,((4,5),6)),(((((7,8),9),10),12),11))); -7688.76  -2.75641 81.5304 38.8201 30.8459 -7759.56 0.229698 0.235779 0.203276 0.331246  0.0419824   0.290464  0.0504993  0.0194917   0.589334 0.00822892
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7695.08  -1.238 82.0802 38.628 28.7437 -7766.04 0.232034  0.22783 0.197495 0.342641  0.0416908    0.30044  0.0548334   0.012082   0.583805 0.00714854
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7696.04  -1.238 78.8049 39.1288 32.477 -7766.96 0.237354 0.240018 0.196757 0.325872  0.0434379   0.274153  0.0665412  0.0175204   0.589622 0.00872615
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7690.07  -1.12078 83.1831 38.8079 30.4685 -7763.79 0.239582 0.251544 0.192952 0.315921 0.0511272  0.293272 0.0620499 0.0192716  0.562587 0.0116919
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7698.56  -2.41809 81.3162 38.8993 32.1463 -7770.71 0.241776 0.245094 0.198165 0.314966   0.042957   0.278493  0.0698447   0.014035   0.585433 0.00923779
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7700.96  -2.41809 82.7498 38.7508 31.0595 -7773.6 0.240225 0.239485 0.200656 0.319634 0.0444238  0.278843 0.0522484 0.0157842  0.602354 0.0063466
(1,2,((3,((4,5),6)),(((((7,8),9),10),12),11))); -7685.11  -2.75641 82.5082 38.9235 30.1476 -7756.08 0.234006 0.229185 0.204079  0.33273  0.0445349    0.29528  0.0652166   0.012795   0.576224 0.00595006
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7703.8  -2.30087 79.5107 39.189 30.7525 -7772.58 0.237995 0.248988 0.188522 0.324495  0.038467  0.284655 0.0689192 0.0171092  0.585209 0.0056402
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7699.82  -2.41809 84.4456 38.7075 25.9095 -7769.05 0.239602 0.235812 0.207025  0.31756 0.0360766  0.285955 0.0662916  0.014601  0.578741 0.0183354
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7690.11  -1.12078 83.1712 39.0166 30.4437 -7763.59 0.240871 0.236492 0.186992 0.335645 0.0474068  0.299505 0.0688745 0.0146673  0.557906 0.0116411
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7691.28  -1.12078 79.1678 38.8684 29.0166 -7759.48 0.231718 0.245246   0.1996 0.323436 0.0539577  0.284163 0.0737544 0.0108186  0.564193 0.0131125
(1,2,((3,((4,5),6)),(((((7,8),9),10),12),11))); -7686.64  -2.75641 82.3232 38.4844 32.6849 -7760.4 0.234131  0.24263 0.189886 0.333352 0.0484698  0.289621  0.056007 0.0149204  0.579098 0.0118839
(1,2,((3,((4,5),6)),(((((7,8),9),10),12),11))); -7695.16  -2.75641 79.2234 38.9042 26.5638 -7759.28  0.24674 0.243772 0.190526 0.318962 0.0527419  0.300405 0.0522752 0.0246095  0.558425 0.0115428
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7698.18  -1.12078 75.6797 39.3116 32.5261 -7765.95 0.241867 0.246313 0.185108 0.326712 0.0434922  0.281396 0.0671655 0.0143168   0.58282 0.0108088
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7703.3  -1.12078 78.072 39.0038 22.0067 -7763.26 0.240205  0.23967 0.167537 0.352588  0.0377039   0.265239  0.0783495  0.0163943   0.594451 0.00786239
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7697.41  -1.238 81.0451 38.8801 28.3784 -7766.71 0.229735 0.253106 0.200099  0.31706 0.0425652  0.286156 0.0685665 0.0236018  0.568398 0.0107123
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7692.6  -2.63919 79.2287 39.1769 29.7534 -7759.77 0.240703 0.240537 0.184266 0.334493 0.0405407  0.291815 0.0750793 0.0157813  0.563393 0.0133909
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7691.23  -1.12078 81.7493 39.1055 32.0249 -7764.78 0.233479 0.246254 0.197836 0.322431  0.0447817   0.282936  0.0498477  0.0168187   0.597364 0.00825172
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7686.46  -1.12078 84.2053 38.4797 31.0813 -7762.15 0.238138 0.242929  0.19453 0.324403  0.0485632   0.267806  0.0709907   0.018238   0.586281 0.00812064
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7699.89  -1.12078 75.0659 38.7439 31.7219 -7766.82 0.238209 0.242328 0.192282 0.327181 0.0464293  0.281847 0.0499315 0.0151652  0.594024 0.0126032
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7706.64  -1.238 83.1202 38.9536 22.38 -7771.95 0.236662 0.238429 0.172706 0.352203  0.0371441   0.306132  0.0738607   0.020846   0.552677 0.00934026
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7696.59  -2.63919 73.426 38.8369 31.1845 -7759.73 0.232106 0.243134 0.198052 0.326708 0.0517759  0.285949 0.0579453 0.0199232   0.57182 0.0125859
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7692  -1.12078 78.8583 38.7231 28.2185 -7759.24 0.249995 0.234786 0.186985 0.328234 0.0375292  0.295632 0.0666417 0.0105788  0.582479 0.0071395
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7696.4  -1.238 79.0459 39.2401 28.5219 -7763.49 0.237868  0.24988 0.204401 0.307851  0.048787  0.283769 0.0687113 0.0104024  0.575375 0.0129547
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7698.33  -1.12078 81.0393 38.7433 29.2013 -7768.7 0.248909 0.240913 0.185339 0.324838  0.0456299   0.294623  0.0454103  0.0193872   0.588203 0.00674676
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7691  -1.12078 81.435 39.1319 31.7782 -7763.96 0.244128 0.238942 0.185544 0.331386 0.0412159  0.289918 0.0670337 0.0169299   0.57366 0.0112423
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7701.73  -2.41809 83.3256 38.8508 32.2618 -7776.05 0.236112 0.251843 0.184156 0.327889  0.0467452   0.289603  0.0557352  0.0174469    0.58213 0.00833961
(1,2,(((3,6),(4,5)),((((7,8),9),10),(11,12)))); -7697.46  -4.62655 82.582 38.8956 29.5696 -7766.09 0.235444 0.245058  0.18475 0.334747  0.0459502    0.30664  0.0672193  0.0130143    0.56081 0.00636596
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7684.45  -2.63919 83.9989 39.1229 31.9386 -7758.62 0.241112 0.245176 0.185567 0.328144  0.0505684   0.281264  0.0731252  0.0137027   0.573969 0.00737084
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7696.56  -1.12078 79.7386 38.7608 28.3037 -7764.73 0.227714 0.247738 0.211816 0.312732  0.0476956   0.297037  0.0496539  0.0201793   0.575689 0.00974568
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7702.34  -1.238 85.0618 39.1155 22.7583 -7769.81 0.234015 0.225587 0.201915 0.338483 0.0472529  0.294512 0.0412812 0.0183438  0.580665  0.017945
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7690.68  -2.63919 78.222 39.4528 30.1686 -7756.98 0.233221 0.245483 0.202121 0.319176  0.0587619   0.293955   0.053543  0.0129326   0.572578 0.00822954
(1,(2,((((7,8),9),10),(11,12))),((3,6),(4,5))); -7702.57  -4.50933 72.384 38.7979 28.8978 -7760.54 0.231469 0.231544 0.221863 0.315125   0.046922   0.291075   0.061953  0.0140307   0.578113 0.00790617
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7704.5  -2.30087 76.9013 39.1512 32.6829 -7772.63 0.239044 0.244495  0.18622 0.330241  0.0492307   0.284896  0.0677452   0.014057   0.577235 0.00683623
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7698.77  -2.41809 81.8868 39.0515 33.1826 -7772.37 0.240279 0.238176 0.196573 0.324972 0.0487102  0.290635 0.0652668  0.015453  0.569775 0.0101593
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7697.55  -1.12078 75.1749 38.5306 32.2016 -7765.27 0.239091 0.239019 0.193752 0.328138  0.0494368   0.275935  0.0538843  0.0148528   0.596694 0.00919792
