tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7692.57  -1.12078 78.2768 39.2665 32.5811 -7763.04  0.24648 0.238837 0.191186 0.323496   0.043733   0.287078   0.066388  0.0144505   0.580783 0.00756748
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7696.93  -1.12078 79.7628 39.0752 29.3657 -7765.87 0.231035 0.245834 0.186834 0.336296  0.0469132   0.309492  0.0634491  0.0142586   0.556532 0.00935522
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7687.73  -1.12078 80.4748 38.3225 29.3589 -7758.12 0.232899  0.24242 0.202818 0.321863 0.0370225  0.283522 0.0664138 0.0114095  0.587977 0.0136555
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7692.35  -1.238 83.4832 38.9155 30.6027 -7766.28 0.226822 0.236461   0.2005 0.336217   0.039692   0.279705  0.0644454  0.0184577   0.588788 0.00891209
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7688.34  -1.12078 79.0267 38.6869 33.3611 -7760.92 0.240096 0.244279 0.197792 0.317834  0.0451073   0.291696  0.0619851  0.0150536   0.578282 0.00787539
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7691.49  -1.238 82.3944 38.7441 32.8731 -7766.77 0.235122 0.250521 0.193234 0.321123 0.0466297  0.285059 0.0669408 0.0144442  0.579297   0.00763
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7689.93  -1.12078 82.7186 39.347 28.8405 -7761.03 0.242019 0.232366 0.210456 0.315159 0.0460594  0.280291 0.0620734 0.0206194  0.578301 0.0126567
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7700.46  -1.12078 83.7663 38.7325 25.8385 -7770.21 0.222792  0.25082 0.179728 0.346659  0.0474878   0.295257  0.0622457  0.0218296   0.564368 0.00881255
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7697.78  -1.12078 74.1657 38.6121 29.7054 -7761.92 0.244132 0.246233 0.190672 0.318963  0.0385171   0.307552  0.0638539  0.0138438   0.568982 0.00725108
(1,(2,((((7,8),9),10),(11,12))),((3,6),(4,5))); -7694.33  -4.50933 83.0194 38.8635 28.3519 -7762.33 0.241384 0.226525 0.201874 0.330217 0.0545451  0.287462 0.0606059 0.0216914  0.566901  0.008794
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7690.43  -2.63919 78.8442 38.9602 27.8934 -7755.57 0.234859 0.242949 0.201012 0.321181 0.0593227  0.278051 0.0837263 0.0138856  0.557285 0.0077293
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7693.45  -1.238 84.6881 38.8684 30.5485 -7768.58 0.233382 0.253412 0.194221 0.318985  0.0442563   0.293133  0.0555044  0.0216657   0.576857 0.00858352
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7692.29  -1.12078 78.3512 38.7496 31.1947 -7761.97 0.241156 0.233297 0.198548 0.326999 0.0451114  0.289634 0.0613642  0.018136  0.572382 0.0133727
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7692.03  -1.12078 79.6855 39.0848 29.6249 -7761.13 0.234723 0.248582 0.198698 0.317997 0.0410439  0.285798 0.0785545 0.0147202  0.566246 0.0136368
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7689.85  -1.12078 79.9846 38.6882 31.9911 -7762.02 0.245283 0.245694 0.184931 0.324093  0.0509019   0.283708  0.0678433  0.0133067   0.576404 0.00783632
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7702.26  -2.30087 82.5991 38.958 29.3653 -7772.97 0.234841 0.244388 0.197282  0.32349 0.0540627  0.278049 0.0627866 0.0236441  0.569954 0.0115039
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7700.68  -1.238 79.635 39.2235 29.4615 -7769.32   0.2358 0.231573 0.185391 0.347235  0.0408003   0.293454  0.0684022  0.0178732   0.570079 0.00939082
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7695.51  -1.238 81.8027 39.0352 31.0221 -7768.06 0.233154 0.232335 0.192872 0.341638 0.0511045  0.282104 0.0559204 0.0168824  0.583408 0.0105811
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7696.4  -1.12078 75.7947 38.5669 31.1848 -7763.69 0.232319 0.241873 0.187999 0.337808 0.0418173  0.295923 0.0594383 0.0114808  0.580156 0.0111853
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7698.4  -2.41809 84.9993 39.016 31.8322 -7773.79 0.230754 0.238633 0.193524 0.337089  0.0497033   0.298222  0.0630641  0.0142564   0.565789 0.00896574
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7702.6  -1.238 78.5033 39.3001 28.3507 -7768.92 0.249524 0.243382 0.198853 0.308242  0.0431233    0.30078  0.0468249  0.0182934   0.583232 0.00774635
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7692.86  -1.238 82.7204 38.6125 30.7599 -7766.49 0.242105 0.231875 0.197994 0.328025 0.0385276  0.294833 0.0598983 0.0175724  0.577759   0.01141
(1,(2,((((7,8),9),10),(11,12))),((3,6),(4,5))); -7695.43  -4.50933 81.6914 38.5623 32.3143 -7766.37 0.233344 0.248641 0.187969 0.330046  0.0449104   0.295394  0.0596717  0.0181373    0.57193 0.00995688
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7694.04  -1.238 82.3444 39.1853 30.0147 -7765.97 0.230255 0.251962 0.207744 0.310039  0.0492456    0.28986  0.0539495  0.0137871   0.584928 0.00822963
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7695.72  -1.12078 73.7163 38.9218 32.143 -7761.54 0.234205 0.238189  0.20308 0.324526 0.0491197   0.28199 0.0696096 0.0130567   0.57496 0.0112631
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7686.75  -2.63919 80.3802 38.7968 32.7222 -7758.42 0.235005 0.239544  0.19832 0.327131 0.0430185  0.284763 0.0557325 0.0189125  0.587389 0.0101849
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7701.78  -2.30087 80.3579 39.2286 33.4543 -7774.06 0.239696 0.245267 0.189444 0.325592  0.0490658   0.284615  0.0617097  0.0165294   0.578205 0.00987568
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7690.14  -1.12078 82.3225 39.3097 31.1805 -7763.21 0.229281 0.235155 0.200713 0.334851  0.0453325   0.290108  0.0596778  0.0108365   0.586275 0.00776977
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7705.16  -2.30087 77.3187 38.7376 31.0759 -7772.52 0.243438 0.243083 0.188754 0.324725  0.0412791   0.281739  0.0728053  0.0138186   0.584633 0.00572497
