tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7711.88  -2.30087 73.1957 39.3141 29.9792 -7773.44 0.227514  0.23355 0.212779 0.326157  0.0470797   0.299342  0.0526085  0.0142037   0.578028 0.00873781
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7698.92  -1.12078 74.0994 39.0747 30.3256 -7763.15 0.231991 0.239151 0.198644 0.330214  0.0469673   0.299836  0.0552602  0.0119287   0.580843 0.00516519
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7705.06  -2.41809 75.6686 38.1596 31.6619 -7771.81 0.239751 0.237668 0.195726 0.326855  0.0500394   0.301611    0.06031  0.0177802   0.561771 0.00848808
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7701.47  -1.12078 77.4944 39.1522 29.6839 -7768.37 0.224819 0.246589 0.194147 0.334446  0.0439666   0.299245  0.0501107  0.0196025   0.578133 0.00894233
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7683.37  -2.63919 82.7614 38.9515 29.085 -7753.62 0.239965  0.22739 0.201261 0.331384   0.052302   0.292585  0.0664788  0.0103935   0.569675 0.00856568
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7703.35  -2.41809 78.7126 38.6817 32.7231 -7773.69 0.236407 0.236723 0.196779 0.330091  0.0497949    0.28175  0.0659841  0.0130465   0.582065 0.00735918
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7703.19  -2.41809 80.6711 38.8775 31.2202 -7773.78 0.233958 0.253898 0.191898 0.320246  0.0429211   0.279751  0.0549852  0.0151637   0.598892 0.00828679
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7690.05  -1.12078 81.2588 38.928 31.6967 -7762.95 0.243606 0.246534  0.19009  0.31977 0.0459246  0.288545 0.0652587 0.0171858  0.577529 0.0055567
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7694.81  -1.238 83.4994 39.2618 30.6248 -7768.43 0.244265 0.239808 0.200236 0.315691 0.0560215  0.284307 0.0532511   0.01747  0.578544 0.0104066
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7690.81  -1.12078 79.7046 39.1788 31.4693 -7761.69 0.228014 0.244907 0.201571 0.325508  0.0417365   0.286372  0.0730758  0.0161141   0.575624 0.00707764
(1,2,((3,((4,5),6)),(((((7,8),9),10),12),11))); -7694.21  -2.75641 77.5215 38.342 28.5017 -7759.14 0.236283 0.261782 0.179877 0.322058  0.0515683   0.288915  0.0608707  0.0115646   0.578402 0.00867979
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7713.95  -2.30087 75.9506 39.3087 28.0904 -7776.38  0.23099 0.252473 0.174353 0.342184 0.0406586  0.289149 0.0689609 0.0140314  0.575461 0.0117384
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7693.6  -1.12078 79.9953 38.5322 31.5015 -7765.44 0.232496 0.250499 0.184828 0.332177  0.0427529   0.297456  0.0569603  0.0136264   0.581806 0.00739862
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7694.33  -1.238 80.7223 38.8497 31.7401 -7766.7 0.234369 0.247779 0.195737 0.322114  0.0365742   0.287646  0.0622818  0.0170183   0.588155 0.00832476
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7703.19  -2.30087 76.8425 38.6718 29.0505 -7768.11 0.250934 0.241543 0.200352 0.307171 0.0396216  0.290832 0.0678837 0.0165499  0.574251 0.0108626
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7698.89  -1.12078 73.2409 38.4671 31.3382 -7763.88 0.230611 0.247146 0.192736 0.329507 0.0509513  0.279113 0.0659165 0.0185349  0.573655 0.0118292
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7694.61  -1.12078 79.7738 38.6941 32.5173 -7767.08 0.238681 0.235973 0.191381 0.333965  0.0411106   0.292988  0.0559845  0.0167913   0.584974 0.00815132
