tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7694.17  -1.08065 78.1005 38.6881 26.2115 -7758.71 0.245413 0.228071 0.223145  0.30337  0.0396233    0.32852  0.0533635 0.00921948   0.559645 0.00962881
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7698.04  -1.272 76.5851 38.9897 29.7794 -7764.14 0.241665 0.229234 0.202656 0.326446 0.0408754  0.315587 0.0727804 0.0102277     0.547 0.0135296
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7689.35  -1.272 86.223 39.336 30.024 -7764.99 0.240822 0.222727 0.202502 0.333949  0.0479744   0.296213  0.0699769 0.00797693   0.566823  0.0110362
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7691.73  -2.66895 76.5615 39.3177 30.6176 -7756.92 0.241581 0.234977  0.20584 0.317601  0.0525349   0.310692  0.0653855  0.0179093   0.547158 0.00632041
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7707.11  -1.272 69.211 39.1937 29.2025 -7765.06 0.243406 0.224276 0.205885 0.326433  0.0489413   0.295752  0.0880086  0.0118794   0.547169 0.00825003
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7699.12  -1.272 76.738 39.3778 29.5677 -7764.77 0.242356 0.238036 0.192008 0.327599   0.04906   0.28225  0.065642 0.0131458  0.579074 0.0108286
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7698.05  -1.08065 77.5686 38.9758 28.2027 -7763.76 0.247176 0.235329 0.197433 0.320062  0.0514472   0.323526   0.050776 0.00775508   0.560412 0.00608377
(1,(2,(((((7,8),9),10),12),11)),(3,((4,5),6))); -7683.32  -2.66895 83.2024 39.0445 30.5713 -7755.38 0.239735 0.231997 0.206972 0.321295 0.0471676  0.285883 0.0744135 0.0175536  0.564548 0.0104337
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7696.57  -2.14334 83.2794 39.3081 31.485 -7769.88 0.235197 0.235037 0.210664 0.319103 0.0510932   0.29671 0.0681675 0.0119362  0.559692 0.0124014
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7693.86  -1.08065 75.7236 38.7266 27.7326 -7757.5 0.254866 0.231832 0.205565 0.307737  0.0365809   0.286041  0.0735477  0.0136673   0.582062 0.00810136
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7693.68  -1.272 82.2011 39.0477 27.6101 -7763.17 0.256319 0.237733 0.204972 0.300976 0.0606167  0.304321 0.0709465  0.012687  0.540029 0.0113997
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7697.05  -1.272 77.3331 38.5429 29.9535 -7764.52 0.255448 0.229367 0.189337 0.325847  0.0523828   0.295056  0.0681408  0.0117002    0.56532 0.00740103
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7694.37  -1.08065 76.1359 38.8444 27.6717 -7758.25 0.240008 0.236697 0.225638 0.297657 0.0495137  0.290446 0.0731485 0.0118947  0.562038 0.0129585
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7697.32  -2.3347 83.1951 38.9413 31.5399 -7770.78 0.241315 0.234773 0.204956 0.318957  0.0469785   0.320784  0.0613091  0.0144286   0.546788 0.00971194
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7692.64  -1.272 83.9219 39.0354 28.9799 -7765.24 0.237245 0.223941 0.203656 0.335159  0.0484528   0.291476  0.0644026 0.00835269   0.573747  0.0135688
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7696.65  -1.08065 81.5307 39.2309 25.4044 -7763.27 0.232595 0.231252 0.203042 0.333111 0.0540647  0.298005 0.0510198 0.0140318  0.564123 0.0187559
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7695.83  -1.08065 76.6782 39.0785 28.3061 -7760.65  0.26233 0.224949 0.208584 0.304138   0.040297   0.297322  0.0714277  0.0177117   0.563853 0.00938829
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7688.16  -1.08065 83.9759 38.8892 28.2168 -7760.39 0.238638 0.224333 0.216693 0.320336  0.0563359   0.308418   0.066533 0.00772595   0.546267  0.0147201
(1,2,((3,((4,5),6)),(((((7,8),9),10),11),12))); -7705.45  -2.3347 81.0616 39.078 27.5558 -7772.65 0.248745 0.222436 0.202462 0.326357  0.0438683   0.321379  0.0679621 0.00471094   0.554404 0.00767633
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7697.77  -1.272 79.2628 38.9881 29.5954 -7766.37 0.247885 0.224535 0.209115 0.318465 0.0453978  0.297198 0.0526802 0.0178073  0.576309 0.0106079
