tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7700.15  -1.272 78.3136 39.39 29.1453 -7766.95 0.259957 0.232177 0.195446  0.31242  0.047054  0.297733 0.0757933 0.0162687  0.549273 0.0138783
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7694.33  -1.08065 75.6734 38.4614 28.5831 -7759.04 0.238137 0.226905  0.21972 0.315239  0.0575424   0.291242  0.0642894 0.00769464   0.571336 0.00789566
(1,2,((3,((4,5),6)),((((7,8),9),10),(11,12)))); -7698.6  -1.272 82.6429 38.9477 25.5957 -7766.62 0.259604 0.205136 0.210899 0.324361  0.0548251   0.305168  0.0606265  0.0135178   0.560591 0.00527147
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7693.79  -1.08065 75.488 38.5954 30.3113 -7759.91 0.245551 0.224006 0.209811 0.320633  0.0490891   0.298856  0.0608066 0.00664559   0.577235  0.0073673
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7693.52  -1.08065 75.5732 38.9718 31.414 -7760.45 0.247401 0.222703 0.212441 0.317455 0.0441916  0.309221 0.0587929 0.0120534  0.564929  0.010813
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7703.11  -2.14334 81.1117 38.7047 26.9748 -7770.35 0.252733 0.230471 0.186458 0.330338  0.0495839   0.319521   0.065992 0.00573782   0.549926 0.00923874
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7701.86  -2.14334 78.6104 38.9281 29.8636 -7769.26 0.256174 0.223443 0.203231 0.317151 0.0560497  0.291296 0.0621797  0.011993  0.565549  0.012933
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7691.66  -1.08065 78.5609 38.8536 28.5096 -7758.8 0.233834 0.239113 0.207705 0.319348  0.0422704   0.302484  0.0605843  0.0142325   0.576458 0.00397168
(1,(2,((((7,8),9),10),(11,12))),(3,((4,5),6))); -7689.15  -1.08065 80.9428 38.97 30.4315 -7760.48 0.236183 0.232375 0.209017 0.322425 0.0488639  0.298059 0.0694725 0.0188988  0.552682 0.0120244
(1,(2,(((((7,8),9),10),11),12)),(3,((4,5),6))); -7704.04  -2.14334 77.2378 39.2002 29.3748 -7769.31 0.231084 0.228677 0.209137 0.331101   0.039834   0.312684   0.064034  0.0127907   0.560814 0.00984329
