tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,((((2,3),(4,(5,6))),7),(((9,12),(10,11)),13)),8); -7670.44  -4.20834 83.235 39.7578 28.8669 -7738.57 0.247524 0.238911 0.170742 0.342824  0.213491   0.18924 0.0706971 0.0155839  0.506634 0.0043541
(1,((2,(3,(4,(5,6)))),7),((8,13),((9,12),(10,11)))); -7680.08  -3.1473 78.0104 38.7736 27.4645 -7743.63 0.253462   0.2534  0.16786 0.325278   0.179935    0.19281  0.0570995   0.020669   0.541561 0.00792458
(1,((2,(3,(4,(5,6)))),7),((8,13),((9,12),(10,11)))); -7670.11  -3.1473 85.8811 39.7611 29.0449 -7742.13 0.245134 0.234221 0.165116 0.355529  0.198503  0.191233 0.0613056 0.0218047  0.522966 0.0041877
(1,((2,(3,(4,(5,6)))),((8,13),(9,((10,11),12)))),7); -7666.13  -2.90577 81.4341 39.5252 27.9295 -7733.06 0.236566 0.261214 0.157354 0.344865   0.201255   0.183811  0.0527833  0.0214634   0.537744 0.00294312
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7662.89  -2.29908 87.8323 39.6429 29.0076 -7737.79  0.26006 0.242923 0.156251 0.340766    0.20499   0.165138  0.0564191  0.0200732   0.551384 0.00199538
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7674.14  -3.65845 77.6867 40.4965 29.0813 -7736.75 0.237283 0.243462 0.160093 0.359161   0.191473   0.193027  0.0668062  0.0161372   0.527305 0.00525052
(1,((2,((3,4),(5,6))),((8,13),(9,((10,11),12)))),7); -7673.51  -7.21278 83.192 39.9329 30.0925 -7739.64 0.247816 0.240613 0.161692 0.349879   0.192637    0.19297  0.0473281  0.0160497   0.549107 0.00190839
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7674.53  -2.65568 80.2989 39.7235 24.1388 -7736.59 0.244043   0.2511 0.168635 0.336222   0.204185   0.177642   0.052908  0.0295899   0.528426 0.00724948
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7670.68  -3.65845 81.2116 39.9526 28.7558 -7737.04 0.248702 0.250944  0.16691 0.333443    0.196088    0.201159   0.0476311   0.0121716    0.542313 0.000637412
(1,(((2,3),(4,(5,6))),7),(8,((9,((10,11),12)),13))); -7665.32  -4.11059 84.2445 38.6597 27.6952 -7734.49 0.243721 0.252888 0.155392 0.347999   0.187145   0.177833  0.0522069   0.013234   0.560822 0.00875861
(1,(((2,(4,(5,6))),3),7),((8,13),((9,(10,11)),12))); -7682.82  -8.23492 84.4028 39.5533 31.1988 -7750.63 0.246338 0.250303 0.165302 0.338057   0.192976   0.180136  0.0640495  0.0174285   0.542644 0.00276536
(1,((2,(3,(4,(5,6)))),7),((8,13),((9,12),(10,11)))); -7679.45  -3.1473 76.0722 39.4455 29.3987 -7742.32 0.248384 0.245497 0.170178 0.335941   0.208605   0.192087  0.0485267  0.0104211   0.537098 0.00326235
(1,(((2,3),(4,(5,6))),(8,((9,((10,11),12)),13))),7); -7670.67  -3.26237 81.0404 39.5006 27.4812 -7736.43 0.270044 0.229539 0.176514 0.323903   0.188575   0.179452  0.0606073  0.0132223   0.555917 0.00222674
