tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(((2,3),(4,(5,6))),7),((8,13),((9,12),(10,11)))); -7677.25  -2.99274 83.8961 39.3302 29.9441 -7748.77 0.244182 0.244845 0.176369 0.334605   0.205017   0.174517  0.0626466  0.0130141   0.540601 0.00420447
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7669.88  -3.65845 80.3637 39.5241 30.4321 -7737.49 0.253105 0.236727 0.159912 0.350256    0.18086   0.200572  0.0612261  0.0175469    0.53747 0.00232455
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7671.54  -2.65568 80.0483 40.0966 29.0059 -7737.84 0.250983 0.239703 0.163002 0.346313    0.18923   0.176297   0.071631  0.0155669   0.539869 0.00740697
(1,((2,(3,(4,(5,6)))),(8,(((9,12),(10,11)),13))),7); -7673.45  -2.81023 79.8541 39.2759 19.2828 -7730.5 0.225635 0.266996  0.13883  0.36854   0.195987   0.177812  0.0516814  0.0119322   0.554547 0.00804105
(1,((2,(3,(4,(5,6)))),((8,13),(9,((10,11),12)))),7); -7658.55  -2.90577 85.2912 39.4209 29.9513 -7731.46 0.264172 0.242961 0.161543 0.331323   0.211169   0.179924  0.0554082  0.0186154   0.532519 0.00236468
(1,((2,(3,(4,(5,6)))),7),((8,13),(9,((10,11),12)))); -7670.01  -3.75399 79.4612 39.3864 28.2453 -7734.58 0.246551 0.230523  0.15537 0.367556     0.2077   0.182404  0.0605474  0.0110157   0.534985 0.00334829
(1,(((2,3),(4,(5,6))),7),((8,13),((9,12),(10,11)))); -7681.34  -2.99274 78.498 38.7342 30.573 -7748.68 0.249347 0.252697 0.169246 0.328711   0.184112   0.190365  0.0644647  0.0137303   0.544917 0.00241052
(1,(((2,3),(4,(5,6))),((8,13),(9,((10,11),12)))),7); -7670.55  -2.75121 81.0034 38.7715 30.9355 -7740.97 0.249447 0.252472 0.158254 0.339828   0.190669   0.204143  0.0552479  0.0141187   0.532495 0.00332645
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7678.97  -3.65845 71.6069 39.1761 25.1335 -7732.88 0.239275 0.248973 0.156735 0.355016   0.194177   0.174689  0.0747728 0.00711689   0.547223 0.00202051
(1,((2,(3,(4,(5,6)))),(8,(((9,12),(10,11)),13))),7); -7664.71  -2.81023 80.1454 39.1465 29.8053 -7732.71 0.234391 0.252835  0.16295 0.349824   0.191773   0.197245  0.0590025  0.0145581   0.533383 0.00403836
(1,(((2,3),(4,(5,6))),7),((8,13),((9,(10,11)),12))); -7696.59  -5.99859 73.4159 39.2905 28.3156 -7753.03 0.257896 0.250294 0.148127 0.343683   0.189805    0.20247  0.0476979  0.0184187   0.537183 0.00442465
(1,((2,(3,(4,(5,6)))),((8,13),(9,((10,11),12)))),7); -7666.23  -2.90577 80.9677 40.1373 29.0417 -7733.2 0.259463 0.238633 0.169173 0.332731    0.21952   0.167951  0.0576837  0.0154363   0.536214 0.00319521
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7673.02  -2.14452 80.1997 39.6491 30.4873 -7741.91 0.251556 0.251871 0.158709 0.337864   0.191851   0.189474  0.0653866  0.0196425   0.532397 0.00124991
(1,((2,(3,(4,(5,6)))),7),((8,13),(9,((10,11),12)))); -7675.09  -3.75399 75.0114 39.295 29.8013 -7736.85  0.24432 0.251463 0.170813 0.333404   0.193964   0.190849  0.0584024  0.0115693   0.538707 0.00650893
(1,(((2,3),(4,(5,6))),7),((8,13),(9,((10,11),12)))); -7682.32  -3.59944 74.3145 38.8558 27.9793 -7742.15  0.24987 0.243695 0.184623 0.321812   0.208427   0.183537  0.0576092  0.0148729   0.529665 0.00588898
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7674.49  -2.14452 80.091 39.6098 28.3847 -7741.21 0.242098 0.242131  0.16292 0.352851   0.195706   0.190915  0.0569342  0.0246098   0.527696 0.00413786
(1,((2,(3,(4,(5,6)))),(8,(((9,12),(10,11)),13))),7); -7662  -2.81023 81.4503 39.3366 30.4847 -7731.79 0.245782 0.252787 0.153808 0.347623   0.191672   0.178067  0.0618946  0.0171348    0.54743 0.00380178
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7674.21  -2.29908 76.7031 39.5523 24.9189 -7733.98 0.265136 0.231761 0.172485 0.330617    0.206855    0.219294   0.0538046   0.0182617    0.501098 0.000686998
(1,((2,(3,(4,(5,6)))),(8,((9,((10,11),12)),13))),7); -7666.85  -3.41692 77.9098 39.4127 26.031 -7727.96 0.274836 0.244648 0.154406 0.326109   0.175235   0.179647  0.0713527  0.0166154   0.552885 0.00426574
(1,(((2,(3,(4,(5,6)))),7),(((9,12),(10,11)),13)),8); -7670.69  -4.36289 80.6583 39.5901 27.0539 -7734.45 0.266753 0.241787  0.14373 0.347731  0.206362  0.181073 0.0529572 0.0175338  0.534341 0.0077329
(1,((2,(3,(4,(5,6)))),7),(8,((9,((10,11),12)),13))); -7661.34  -4.26515 84.013 40.1906 29.0399 -7729.94 0.252446  0.24125  0.15474 0.351564   0.186105   0.172855  0.0566034  0.0128052   0.565813 0.00581815
