tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7677.27  -2.29908 74.9358 39.2761 27.4004 -7738.03 0.261373 0.237843 0.162285   0.3385   0.211092   0.162908  0.0689362  0.0156505   0.534255 0.00715793
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7675.57  -3.65845 77.9834 40.2746 27.4833 -7737.11 0.247019 0.239557 0.158405 0.355019   0.219247   0.159721  0.0560095  0.0160694   0.544433 0.00452055
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7670.59  -3.65845 81.1005 39.5876 29.2408 -7737.69 0.243759 0.255887 0.158529 0.341824    0.17581   0.189627  0.0693299  0.0156955    0.54664 0.00289734
(1,(((2,3),(4,(5,6))),((8,13),(9,((10,11),12)))),7); -7669.89  -2.75121 79.5173 39.6227 30.1194 -7737.15 0.257014 0.229333 0.167024 0.346629   0.204247   0.189938  0.0656047  0.0129951   0.523533 0.00368249
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7675.28  -2.65568 80.3069 39.3508 24.6752 -7738.25 0.268669 0.243314 0.149484 0.338533   0.192901   0.191472  0.0469062 0.00813211   0.552947 0.00764176
(1,((2,(3,(4,(5,6)))),((8,13),(9,((10,11),12)))),7); -7668.05  -2.90577 81.5912 39.2353 26.0854 -7733.58 0.257349  0.25107 0.161344 0.330236   0.231452   0.159701  0.0620426  0.0114597   0.532266 0.00307805
(1,(((2,3),(4,(5,6))),7),((8,13),((9,12),(10,11)))); -7691.49  -2.99274 75.6704 37.7803 24.722 -7751.11 0.248174 0.255192 0.177975 0.318659   0.166126   0.211556  0.0688542  0.0149367   0.535254 0.00327367
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7668.12  -2.14452 84.9525 39.4477 31.0195 -7742.5  0.25864 0.237629 0.168333 0.335398   0.205166   0.190627  0.0603887  0.0172081   0.523956 0.00265404
(1,(((2,3),(4,(5,6))),(8,((9,((10,11),12)),13))),7); -7662.38  -3.26237 86.3502 39.1807 26.8524 -7733.14 0.235875 0.251047 0.171682 0.341397   0.198137    0.18839  0.0449543  0.0101003   0.556864 0.00155485
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7673.37  -2.65568 78.2267 40.3206 29.4789 -7738.1 0.254758 0.231342 0.159061  0.35484   0.184585    0.18687  0.0625873  0.0139941   0.545762 0.00620178
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7672.35  -2.29908 82.9964 39.5949 25.1992 -7738.66 0.237158 0.240458 0.177269 0.345115   0.183276   0.201577   0.050051  0.0252835   0.535097 0.00471526
(1,(((2,3),(4,(5,6))),8),(7,((9,((10,11),12)),13))); -7688.17  -6.77332 77.9531 40.3318 30.1521 -7749.17 0.256613  0.24459 0.156793 0.342004   0.200903   0.174044  0.0665714  0.0169088   0.535926 0.00564754
(1,(((2,3),(4,(5,6))),7),(8,(((9,(10,11)),12),13))); -7675.95  -6.50974 85.0526 39.5772 28.4318 -7743.35 0.245027 0.240283 0.152286 0.362403   0.185252   0.171697  0.0595239  0.0134968   0.567444 0.00258698
(1,(((2,3),(4,(5,6))),7),((8,13),((9,12),(10,11)))); -7686.35  -2.99274 81.5297 39.2628 23.7987 -7749.42 0.254113 0.254477 0.146358 0.345052   0.174036   0.164718  0.0811012  0.0138685   0.564481 0.00179526
(1,((2,(3,(4,(5,6)))),7),(8,(((9,(10,11)),12),13))); -7672.94  -6.6643 84.4763 39.0983 29.3703 -7741.02 0.260568 0.250037 0.152697 0.336698   0.181668   0.195552  0.0542858  0.0107346   0.555569 0.00219071
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7674.07  -2.29908 78.1256 39.5076 28.0531 -7738.44 0.251718 0.234494 0.165092 0.348696    0.178955    0.179726   0.0701748   0.0179319    0.552661 0.000551858
(1,((2,(3,(4,(5,6)))),7),(8,(9,(((10,11),13),12)))); -7695.55  -11.6653 82.4972 39.1578 30.6985 -7757.92 0.262233 0.241267 0.160713 0.335788   0.181734   0.198112  0.0569481  0.0146654   0.546368 0.00217297
(1,(2,(3,(4,(5,6)))),(7,((8,13),((9,12),(10,11))))); -7701.41  -5.27973 64.5245 39.8828 24.5265 -7745.3 0.242474 0.254379 0.168637 0.334511   0.168627   0.209906  0.0692314  0.0100033   0.534344 0.00788875
(1,(((2,3),(4,(5,6))),(7,(((9,12),(10,11)),13))),8); -7688.84  -5.99993 75.4267 38.7582 29.4156 -7748.92 0.261193 0.249081 0.159361 0.330366   0.178818   0.183069  0.0635882  0.0165203    0.55272 0.00528449
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7671.15  -2.14452 81.4593 39.1743 31.2116 -7742.5 0.245096 0.249609 0.169457 0.335838   0.203861    0.19497  0.0574559  0.0148742   0.525984 0.00285462
(1,((2,(3,(4,(5,6)))),7),((8,13),((9,12),(10,11)))); -7677.72  -3.1473 81.5241 39.7613 26.846 -7743.18 0.251037 0.254865   0.1522 0.341898   0.207602   0.194759  0.0498918  0.0195732   0.519083 0.00909049
(1,((2,(3,(4,(5,6)))),((8,13),(9,((10,11),12)))),7); -7662.78  -2.90577 82.5622 39.2362 30.6733 -7733.87 0.257887 0.246945 0.160189  0.33498   0.180282   0.197198   0.054793   0.014819   0.550354 0.00255417
(1,((2,(3,(4,(5,6)))),((8,13),(9,((10,11),12)))),7); -7665.06  -2.90577 82.6916 39.5179 29.4743 -7734.8 0.262273 0.250443 0.150283 0.337002     0.1782   0.195127  0.0553667  0.0147478   0.553203 0.00335602
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7676.68  -2.14452 81.4975 39.3835 27.5555 -7744.21 0.264575 0.249578  0.15469 0.331157   0.178682   0.188733  0.0662665   0.021953   0.539041 0.00532451
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7671.39  -2.65568 82.628 39.2612 28.3009 -7740.4 0.237736   0.2672 0.150535 0.344529   0.205581   0.188874  0.0573806  0.0149152   0.531091 0.00215875
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7680.97  -2.65568 71.066 38.9299 27.5675 -7738.02 0.257117 0.256855 0.156264 0.329764   0.219008    0.16097  0.0582502  0.0128026   0.546219 0.00275049
(1,(((2,3),(4,(5,6))),((8,13),(9,((10,11),12)))),7); -7677.85  -2.75121 72.6017 39.6474 28.2997 -7736.36 0.266742  0.23566 0.162981 0.334617   0.201876   0.200284  0.0540397  0.0219621   0.518725 0.00311337
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7676.45  -2.14452 76.5768 38.8299 30.7018 -7742.76 0.253518 0.251849 0.163106 0.331527   0.201029    0.20283  0.0592462  0.0139412   0.519107 0.00384594
(1,(((2,3),(4,(5,6))),(8,((9,((10,11),12)),13))),7); -7663.08  -3.26237 82.6927 39.4297 28.4978 -7731.58 0.257731 0.244383 0.167078 0.330808   0.187508    0.19938  0.0671835  0.0146501   0.522439 0.00883889
(1,(((2,(4,(5,6))),3),((8,13),(9,((10,11),12)))),7); -7680.72  -4.98755 76.0712 40.1952 27.2965 -7738.91 0.246278  0.22539 0.180224 0.348108  0.213688  0.201005 0.0542864 0.0150022  0.514291 0.0017272
(1,(((2,(3,(4,(5,6)))),8),(((9,12),(10,11)),13)),7); -7675.11  -5.54411 83.0625 40.2445 29.7289 -7742.11  0.25109 0.236488 0.168202 0.344221   0.187867    0.18277  0.0659513  0.0123225   0.544173 0.00691682
(1,(((2,3),(4,(5,6))),(8,(((9,12),(10,11)),13))),7); -7675.58  -2.65568 76.5844 39.5201 28.9428 -7738.93 0.260251 0.243894 0.157787 0.338067   0.186873   0.195827  0.0554741  0.0191855   0.534547 0.00809337
(1,((2,(3,(4,(5,6)))),7),((8,13),((9,12),(10,11)))); -7675.29  -3.1473 79.6774 39.5417 27.3529 -7739.63  0.26369 0.243673 0.171092 0.321545   0.202229   0.213267  0.0628308  0.0163606   0.503862 0.00145064
(1,(((2,3),(4,(5,6))),(8,((9,((10,11),12)),13))),7); -7668.68  -3.26237 82.2367 39.4583 27.2398 -7735.44 0.252056  0.25316 0.161533 0.333251   0.173019    0.19754  0.0629124  0.0209659    0.53798 0.00758262
(1,(((2,3),(4,(5,6))),((8,13),(9,((10,11),12)))),7); -7673.37  -2.75121 78.534 39.6334 26.6959 -7736.21 0.260271 0.245457 0.161328 0.332943   0.215672   0.169265  0.0738837  0.0193149   0.516485 0.00538063
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7679.2  -2.14452 76.8667 39.4211 28.8257 -7743.33 0.246621 0.253208 0.142989 0.357181  0.205033  0.179163 0.0552614 0.0147445  0.542746 0.0030518
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7687.06  -2.29908 71.2504 39.8364 22.3252 -7738.5 0.227035 0.223567 0.176096 0.373302   0.199029   0.188287  0.0595266  0.0224014   0.528279 0.00247642
(1,((2,(3,(4,(5,6)))),((8,13),((9,12),(10,11)))),7); -7668.5  -2.29908 83.5556 39.9143 28.7777 -7738.62  0.24879 0.232664 0.179662 0.338884   0.207707   0.171824  0.0652821  0.0178027   0.534179 0.00320496
(1,((2,(3,(4,(5,6)))),7),(8,(((9,12),(10,11)),13))); -7669.06  -3.65845 82.2489 39.6013 29.4718 -7737.52 0.249995  0.24467 0.157478 0.347857   0.193722   0.185102  0.0491792  0.0198191   0.547086 0.00509199
(1,((2,(3,(4,(5,6)))),(8,(((9,12),(10,11)),13))),7); -7673.77  -2.81023 78.1656 39.306 24.7989 -7734.61 0.260715 0.248764 0.131735 0.358787   0.197718   0.197937  0.0581292  0.0185412   0.521584 0.00609078
(1,(((2,3),(4,(5,6))),((8,13),((9,12),(10,11)))),7); -7667.26  -2.14452 85.5975 40.0563 31.1802 -7741.84 0.253021 0.241758 0.160435 0.344786   0.200785   0.196853  0.0608927  0.0178126    0.52001 0.00364653
