tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(2,(4,(5,6))),3); -4538.39  -2.76434 32.1382 13.7301 26.2784 -4580.32 0.281961 0.271198 0.156312 0.290529  0.241373   0.13277 0.0734843 0.0236476  0.514863  0.013863
(1,(2,3),((4,6),5)); -4542.97  -1.76579 30.5611 13.871 27.4242 -4585.32 0.288354 0.270521 0.149228 0.291897  0.238354  0.154327 0.0991676 0.0133244  0.481753 0.0130743
(1,2,(3,((4,6),5))); -4536.43  -1.64152 28.4574 13.2823 27.9508 -4577.92 0.285699  0.27185 0.148388 0.294063  0.226087  0.145099   0.09557 0.0126175  0.510152 0.0104743
(1,(2,3),((4,6),5)); -4544.22  -1.76579 29.8503 13.5977 26.5065 -4585.21 0.293336 0.267261 0.152882 0.286522  0.246118  0.156525 0.0748481 0.0288765  0.480299 0.0133333
(1,(2,3),((4,6),5)); -4545.23  -1.76579 31.4314 13.3416 26.3777 -4587.94 0.295766 0.255973 0.150656 0.297604    0.21161    0.15025  0.0733912  0.0246103   0.532181 0.00795743
(1,(2,3),((4,6),5)); -4542.89  -1.76579 31.2379 13.4009 26.5292 -4585.49 0.285804  0.29172 0.138224 0.284251   0.228724   0.145307  0.0860216  0.0159459   0.521824 0.00217751
(1,(2,3),(4,(5,6))); -4545.88  -1.42363 24.4042 13.6376 26.1471 -4581.37 0.275621 0.275505 0.148176 0.300698   0.24884  0.135495 0.0936869 0.0278418   0.48078  0.013356
(1,(2,3),(4,(5,6))); -4539.19  -1.42363 30.1926 13.4662 26.9627 -4581.46 0.296479 0.283495 0.130301 0.289724   0.245062   0.168494  0.0804096  0.0168655   0.485446 0.00372332
(1,(2,3),((4,6),5)); -4547.28  -1.76579 26.0223 13.0613 27.785 -4586.26 0.284361  0.28215 0.137519  0.29597   0.246314   0.131233  0.0859491  0.0204774   0.509257 0.00676949
(1,(2,3),(4,(5,6))); -4541.32  -1.42363 29.794 13.5177 25.1407 -4581.31  0.28508 0.277842 0.140184 0.296895  0.250401  0.170457 0.0887067 0.0176586  0.453994 0.0187835
(1,(2,3),((4,6),5)); -4542.25  -1.76579 31.2817 13.0848 26.423 -4585.11 0.275198 0.288518 0.149595 0.286689   0.229073    0.16156  0.0821687  0.0109273   0.513332 0.00293872
(1,(2,(4,(5,6))),3); -4542.05  -2.76434 26.0414 13.7179 27.6925 -4579.3 0.278049 0.278011 0.148849  0.29509   0.266224   0.156507  0.0756082  0.0219023   0.476206 0.00355233
(1,2,(3,((4,6),5))); -4540.13  -1.64152 25.4164 13.0693 26.4859 -4577.32 0.284242 0.278749 0.141586 0.295423   0.236816   0.175388   0.104238  0.0141861   0.461169 0.00820361
(1,(2,3),(4,(5,6))); -4544.5  -1.42363 28.6282 13.3977 24.6449 -4582.95 0.283417 0.265772 0.129708 0.321104   0.253001   0.175423  0.0839366  0.0224072   0.462318 0.00291375
