tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,2,(3,((4,6),5))); -4541.75  -1.64152 29.7484 13.5682 24.5535 -4580.85 0.289328 0.268948 0.162565 0.279159   0.209108   0.139629  0.0805316  0.0185024   0.550058 0.00217065
(1,(2,3),(4,(5,6))); -4542.22  -1.42363 28.3046 13.4406 25.7021 -4581.36 0.283241 0.265266 0.145052 0.306441   0.267839   0.136983  0.0621026  0.0197256    0.51026 0.00309025
(1,(2,3),((4,6),5)); -4540.46  -1.76579 32.1594 13.4636 28.5749 -4585.96 0.277909 0.280923 0.138294 0.302874   0.229792   0.162889   0.077915  0.0178255   0.504985 0.00659318
(1,2,(3,(4,(5,6)))); -4536.83  -1.29936 28.1539 12.823 25.3177 -4576.17  0.28062 0.270547  0.15213 0.296702   0.236432   0.162458  0.0892586 0.00644257   0.495947 0.00946178
(1,(2,3),((4,6),5)); -4546.14  -1.76579 27.5842 13.3086 26.8066 -4585.45 0.282571 0.265731 0.156277 0.295421   0.211946   0.165781  0.0960165  0.0131466    0.50312 0.00998992
(1,2,(3,(4,(5,6)))); -4533.5  -1.29936 30.6746 13.7578 28.5975 -4577.72 0.282868 0.265299 0.150941 0.300893   0.246739    0.15517   0.071403  0.0155243   0.507334 0.00382931
(1,(2,3),((4,6),5)); -4543.75  -1.76579 30.118 13.066 27.2168 -4586.25 0.290444  0.26256 0.147003 0.299993  0.256099  0.136125 0.0845406 0.0222018  0.488539 0.0124947
(1,2,(3,(4,(5,6)))); -4542.43  -1.29936 27.3694 13.4227 23.0482 -4578.12  0.28322  0.28557 0.150326 0.280885   0.241607   0.199035  0.0781052  0.0263145   0.448654 0.00628449
(1,2,(3,(4,(5,6)))); -4537.12  -1.29936 28.3218 13.4488 26.2124 -4576.91 0.303655 0.271491 0.137853    0.287   0.266527   0.159964  0.0818397   0.025126   0.461561 0.00498222
(1,2,(3,((4,6),5))); -4536.45  -1.64152 29.0354 13.3886 26.7736 -4577.23 0.291648  0.28506 0.145308 0.277984   0.261325   0.136833  0.0866637  0.0201291   0.490691 0.00435911
(1,2,(3,(4,(5,6)))); -4540.53  -1.29936 28.8332 13.5033 22.6725 -4577.23 0.306289 0.241541  0.13996  0.31221   0.267251   0.152193  0.0869587  0.0193881    0.46738 0.00682842
(1,2,(3,(4,(5,6)))); -4534.08  -1.29936 29.641 13.3321 28.5815 -4577.67 0.296432 0.259954 0.148481 0.295133   0.241941   0.164993  0.0831188  0.0201355   0.485682 0.00412879
(1,(2,3),((4,6),5)); -4542.01  -1.76579 32.4467 13.0942 25.5758 -4585.18 0.273567 0.286609 0.135324   0.3045  0.240504   0.15555 0.0691285 0.0115883   0.51288 0.0103487
(1,(2,3),(4,(5,6))); -4538.43  -1.42363 31.3616 13.2622 26.1153 -4581.23 0.275912 0.281925 0.156766 0.285398   0.222341   0.151441  0.0909577   0.033516   0.495988 0.00575583
(1,(2,3),(4,(5,6))); -4538.84  -1.42363 28.8216 13.2247 27.9486 -4580.96 0.295129 0.270231 0.138677 0.295963  0.233943  0.167254 0.0874427 0.0242523  0.476904 0.0102051
(1,2,(3,((4,6),5))); -4535.3  -1.64152 29.7136 13.4392 27.6482 -4577.59 0.273185 0.286621 0.148859 0.291334   0.234641   0.143231  0.0790602  0.0249018   0.512848 0.00531811
(1,(2,3),(4,(5,6))); -4541.55  -1.42363 29.4446 13.2306 25.2024 -4581.54 0.281014 0.278051 0.129167 0.311767  0.272465  0.152379 0.0715373 0.0141014  0.482876 0.0066408
(1,(2,((4,6),5)),3); -4541.12  -3.10649 29.8074 13.1831 27.3738 -4582.01 0.286447 0.264388  0.14734 0.301825   0.231992   0.170495  0.0688084  0.0262588   0.493043 0.00940257
