tree logl logTop logBL logPrior logQ logWt pi1 pi2 pi3 pi4 s1 s2 s3 s4 s5 s6
(1,(2,3),((4,6),5)); -4547.91  -1.76579 27.025 13.8481 26.1084 -4585.43 0.297861 0.277853 0.139348 0.284938   0.255825    0.13656  0.0838621  0.0275282   0.494361 0.00186455
(1,(2,3),((4,6),5)); -4541.79  -1.76579 31.0573 13.4222 28.1257 -4585.79 0.283304 0.263004 0.139674 0.314018   0.221772    0.16254  0.0838552  0.0173105   0.509694 0.00482857
(1,(2,3),((4,6),5)); -4547.22  -1.76579 28.6292 13.4708 25.5508 -4586.16 0.263509 0.281716 0.158095  0.29668  0.255331   0.15103 0.0736718 0.0224151  0.486726 0.0108256
(1,(2,(4,(5,6))),3); -4538.12  -2.76434 30.87 13.6853 28.2464 -4580.79 0.285799 0.272946 0.147186 0.294069   0.231234   0.142198   0.105358  0.0191992   0.494087 0.00792456
(1,(2,3),((4,6),5)); -4548.13  -1.76579 27.6362 13.0863 24.7812 -4585.7 0.283348 0.290773 0.141145 0.284734   0.229513   0.135206    0.10888  0.0292028   0.490935 0.00626366
(1,2,(3,(4,(5,6)))); -4537.35  -1.29936 28.0655 14.0195 26.8732 -4576.97 0.292068  0.26365 0.154045 0.290236  0.250886  0.166712 0.0923061 0.0156284  0.463138 0.0113294
(1,2,(3,((4,6),5))); -4538.93  -1.64152 27.7084 13.8267 27.3408 -4578.52 0.291458 0.273858 0.147446 0.287238   0.223136   0.139968  0.0887086  0.0310321   0.509142 0.00801268
(1,2,(3,(4,(5,6)))); -4538.47  -1.29936 28.8961 13.4735 25.984 -4578.57 0.289799 0.275618 0.140822  0.29376   0.222969   0.160025   0.120279   0.020068   0.471525 0.00513363
(1,(2,3),((4,6),5)); -4546.07  -1.76579 27.8124 13.4787 25.3234 -4583.96  0.29991 0.248449 0.155304 0.296338   0.238772   0.167099  0.0974944   0.014073    0.47508 0.00748189
(1,(2,3),((4,6),5)); -4543.03  -1.76579 29.107 13.3773 27.6831 -4584.68 0.289812 0.279794 0.146465 0.283929    0.24638   0.167614  0.0930213   0.022378   0.466957 0.00365009
